condition,snr_db,realization,sample_id,stable_seed_uint64,shared_scope
snr_5db,5.0,draw0,b9e6_pec_ti060_pi060,11255242360087066871,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi090,7303223121850028218,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi120,8218080514644847756,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi150,3780348062239634371,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi180,2074479828151248788,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi210,1442468461683459637,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi240,18153498210185108385,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi270,4708157192168799667,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi300,8351598637437351139,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi330,2299555959766133619,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi000,16797141092623782260,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi030,1162477165422733114,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi060,13411356429434332713,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi090,14659434382341998628,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi120,14626226693383103028,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi150,11797286216255573534,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi180,3726816927235990753,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi210,42079067208597508,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi240,17737334645390509733,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi270,10574879683057461857,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi300,3499198385082459111,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti090_pi330,10484135303334786870,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi000,1111992591884306654,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi030,10939721215352003550,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi060,11960472698252662046,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi090,17351988970420879721,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi120,14972940715379441177,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi150,3890214558876204234,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi180,10168688745904469723,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi210,16471582143325270558,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi240,945151571610036637,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi270,6770233086136942741,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi300,2128598333657681561,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti120_pi330,3395155552687719024,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi000,288554708548410528,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi030,12754209810326339107,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi060,16634363809868774271,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi090,8858687782985184270,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi120,660787256883873237,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi150,9640652641568477554,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi180,13969449075440528677,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi210,15626942319387525219,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi240,13108943444196099741,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi270,13508266686078276876,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi300,11928348317977881592,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti150_pi330,6977619010035680860,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi000,4060415593953052606,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi030,6746463478841084967,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi060,4570012105318978260,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi090,5750054408417949148,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi120,9585287933061573597,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi150,2429472665776351227,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi180,18409078967653650931,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi210,2928473859862535714,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi240,14240078801847990681,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi270,3249648288435165762,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi300,1026372694028684177,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti030_pi330,6816175593021309351,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi000,17072343711090781548,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi030,10489188465009446993,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi060,7499337164144326335,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi090,3824471381146228519,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi120,430570631027055275,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi150,14459461019338195046,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi180,6187287513931333555,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi210,4482885380011173282,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi240,14676982040479696688,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi270,5123043976205952654,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi300,14859999741945972912,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti060_pi330,13632804023697268259,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi000,11588165491900804456,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi030,5602140329996072835,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi060,10772683705804857530,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi090,10866988631431011978,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi120,7212606827190093126,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi150,16130701377851620735,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi180,5848208623899829451,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi210,5181470023564350219,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi240,4053388211455000915,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi270,10395069663717679196,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi300,10462649824723939387,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti090_pi330,17240351870382463679,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi000,12427175139814517418,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi030,12477605788222301534,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi060,9792648207175712336,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi090,13503429383327569586,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi120,12548109793212568138,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi150,5919489994469215214,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi180,8505962602867572611,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi210,2230608726131317056,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,ba0f_pec_ti120_pi240,4691779528520832503,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
